episode,environment_steps,epsilon,reward,loss,charging_target_reached,charge_phase_constraints_satisfied,failure_reason,initial_soc,elapsed_wall_s
1247,41235,0.11378749999999999,-153.54263763234715,12404.443359375,True,False,,"[0.5325727893150951, 0.23140737780777837, 0.4831557572575894]",20641.2897215
1248,41294,0.113421875,-185.07941959531573,11360.7763671875,True,False,,"[0.30195669463315467, 0.16546403375667806, 0.4369854309082969]",20665.345282
1249,41338,0.11286874999999996,-99.66764638401386,11668.7021484375,True,False,,"[0.1, 0.2, 0.3]",20686.7508839
1250,41388,0.11245624999999998,-209.61691749210743,3803.321044921875,True,False,,"[0.3, 0.5, 0.7]",20707.758303900002
1251,41416,0.11198750000000002,-123.65751741457115,824.6388549804688,True,False,,"[0.28174494654399507, 0.6872898392518731, 0.7019039099061071]",20721.561999
1252,41450,0.11172499999999996,-76.18757992250772,277.6870422363281,True,False,,"[0.1638416553106754, 0.16271209375755702, 0.32250502482507626]",20740.6128308
1253,41495,0.11140624999999998,-95.80615272146373,,True,False,,"[0.1, 0.2, 0.3]",20761.423591400002
1254,41528,0.11098437499999997,-2148.5266521041476,4715.6259765625,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",20778.8608989
1255,41562,0.11067500000000002,-2166.6330919188867,5656.615234375,False,False,event: Maximum voltage [V],"[0.22430667877584914, 0.6210283570373657, 0.3360952402416747]",20796.2536814
1256,41604,0.11035624999999999,-218.7904924390646,3785.787353515625,True,False,,"[0.2055923145226896, 0.6937418096001802, 0.29637806216930773]",20816.173357
1257,41664,0.10996249999999996,-117.46585121571432,2629.28759765625,False,False,,"[0.1, 0.2, 0.3]",20841.0185646
1258,41694,0.1094,-134.2315946099201,,True,False,,"[0.3, 0.5, 0.7]",20857.2161457
1259,41741,0.10911874999999999,-157.80817374977002,5407.65625,True,False,,"[0.36575682673827536, 0.3840484060705063, 0.21277240262000174]",20878.998255900002
1260,41782,0.10867812500000001,-194.2573523890819,3467.150146484375,True,False,,"[0.4291150053127999, 0.27285770578449803, 0.6339157841763479]",20896.3131757
1261,41842,0.10829374999999997,-164.26014023513102,9296.734375,False,False,,"[0.1, 0.2, 0.3]",20921.2771667
1262,41884,0.10773125,-169.68961144058855,2361.119384765625,True,False,,"[0.3, 0.5, 0.7]",20940.7880903
1263,41927,0.10733749999999997,-150.18172345447243,4582.56591796875,True,False,,"[0.10910710398785109, 0.19845288470218442, 0.19266120121711788]",20961.8217096
1264,41987,0.10693437499999997,-318.5383095980635,2310.8251953125,False,False,,"[0.18999532025501137, 0.7043466493325301, 0.42482530460665713]",20983.4151838
1265,42042,0.106371875,-306.59470160022136,7710.87939453125,True,False,,"[0.1, 0.2, 0.3]",21008.3512487
1266,42075,0.10585624999999999,-117.25668290405625,3258.1455078125,True,False,,"[0.3, 0.5, 0.7]",21024.3616029
1267,42124,0.10554687499999998,-203.10382562429928,441.8691101074219,True,False,,"[0.6722910737907155, 0.3162526710862208, 0.46964377067958407]",21043.7493558
1268,42164,0.10508749999999994,-73.22041521122445,5391.24267578125,True,False,,"[0.28751195949753267, 0.3634191614101495, 0.2611382209392875]",21063.9870078
1269,42224,0.10471249999999999,-375.901115459395,2821.20166015625,False,False,,"[0.1, 0.2, 0.3]",21088.7221954
1270,42260,0.10414999999999996,-186.95884634539084,6210.35009765625,True,False,,"[0.3, 0.5, 0.7]",21105.466946200002
1271,42303,0.10381250000000003,-173.76872839115833,3541.53662109375,True,False,,"[0.327750185238879, 0.4470529531540708, 0.20264984930525792]",21125.7802642
1272,42363,0.10340937499999997,-275.4039111622003,5626.3447265625,False,False,,"[0.6797306614898891, 0.6921862654965423, 0.4803935240026723]",21147.3055528
1273,42414,0.102846875,-115.07863578544344,5083.783203125,True,False,,"[0.1, 0.2, 0.3]",21171.2068742
1274,42450,0.10236875000000001,-161.6569963139639,5429.39794921875,True,False,,"[0.3, 0.5, 0.7]",21188.1813162
1275,42484,0.10203124999999996,-153.9910712975875,,True,False,,"[0.39743475484313595, 0.39195854311030875, 0.7380770050368136]",21204.2216695
1276,42544,0.10171249999999998,-304.4882883997259,3137.466796875,False,False,,"[0.3756127788891036, 0.16034675772981732, 0.5182320042571992]",21228.0115719
1277,42598,0.10115000000000002,-221.9869520917962,3221.1044921875,True,False,,"[0.1, 0.2, 0.3]",21252.3267817
1278,42636,0.10064374999999998,-187.54407226047957,5743.45068359375,True,False,,"[0.3, 0.5, 0.7]",21269.9431023
1279,42696,0.10028749999999997,-502.66738965876476,395.61163330078125,False,False,,"[0.6806221953945363, 0.186156012016522, 0.4547434543415718]",21292.1535181
1280,42756,0.09972500000000001,-621.3920753095944,4028.718994140625,False,False,,"[0.6673627357475133, 0.648561607074122, 0.13562782265241202]",21315.9595341
1281,42816,0.09916249999999999,-116.77573708671956,3065.656494140625,False,False,,"[0.1, 0.2, 0.3]",21340.30764
1282,42870,0.09859999999999997,-174.7883895870354,201.51953125,True,False,,"[0.3, 0.5, 0.7]",21361.333311
1283,42930,0.09809375000000004,-508.0143126636563,3547.400146484375,False,False,,"[0.19608225032153098, 0.5503413534056335, 0.21724121228786208]",21385.4288014
1284,42990,0.09753124999999996,-553.1433279880093,408.4898681640625,False,False,,"[0.4004861321662213, 0.25291555656821996, 0.2195130126353083]",21407.7330705
1285,43036,0.09696874999999999,-93.63830270692439,2574.672119140625,True,False,,"[0.1, 0.2, 0.3]",21429.536784
1286,43073,0.0965375,-111.60293043466125,3081.284912109375,True,False,,"[0.3, 0.5, 0.7]",21447.5683557
1287,43127,0.09619062499999997,-190.91379482534984,7189.7978515625,True,False,,"[0.12535142259904267, 0.23732263550972194, 0.5206124949252674]",21468.947162
1288,43187,0.09568437499999999,-499.80784147281577,1452.2747802734375,False,False,,"[0.5950942861400583, 0.720894380544675, 0.3143025247034144]",21490.3181138
1289,43247,0.09512187499999997,-147.98068697497592,915.8197631835938,False,False,,"[0.1, 0.2, 0.3]",21513.7816988
1290,43288,0.094559375,-148.04688084265354,4789.39501953125,True,False,,"[0.3, 0.5, 0.7]",21532.7511461
1291,43348,0.09417499999999995,-162.84358423972242,914.0270385742188,False,False,,"[0.640200407142305, 0.45928917198811015, 0.5698028347914771]",21554.112974300002
1292,43388,0.09361249999999999,-2124.727679506699,4389.53125,False,False,event: Maximum voltage [V],"[0.24257921762534573, 0.3999041483230359, 0.40650950366064675]",21574.1280223
1293,43448,0.09323749999999997,-135.21460325166154,2518.919189453125,False,False,,"[0.1, 0.2, 0.3]",21598.3564562
1294,43479,0.09267500000000001,-151.2917100013143,483.555419921875,True,False,,"[0.3, 0.5, 0.7]",21614.1560402
1295,43506,0.09238437499999996,-152.95788763391187,288.2472839355469,True,False,,"[0.24085709448469791, 0.7089950246117864, 0.5126370719556361]",21628.776159600002
1296,43566,0.09213125,-574.3657376486599,370.6294860839844,False,False,,"[0.4932857632765939, 0.1087533509268514, 0.19909811294618412]",21652.8406667
1297,43610,0.09156874999999998,-162.4869818779347,356.6856689453125,True,False,,"[0.1, 0.2, 0.3]",21673.977627700002
1298,43634,0.09115625,-119.86365658018188,,True,False,,"[0.3, 0.5, 0.7]",21688.13095
1299,43694,0.09093125000000002,-650.6468466828851,2563.1171875,False,False,,"[0.5799782398883727, 0.46153543801050856, 0.23528280417780967]",21710.1951301
1300,43754,0.09036874999999994,-884.0787330546232,4912.17333984375,False,False,,"[0.6964917226355616, 0.7148958602644676, 0.13367705536629873]",21730.9648807
1301,43814,0.08980624999999998,-260.7251708243546,6565.32177734375,False,False,,"[0.1, 0.2, 0.3]",21755.050497700002
1302,43852,0.08924375000000001,-134.2894658898794,3329.322265625,True,False,,"[0.3, 0.5, 0.7]",21772.4132993
1303,43896,0.08888750000000001,-205.82785952093988,,True,False,,"[0.33276584199760434, 0.7345878219542712, 0.6713724428557252]",21788.9041172
1304,43956,0.08847500000000003,-191.12608292731954,4093.63623046875,False,False,,"[0.10396884315608762, 0.10462926780841038, 0.37557567967335126]",21812.8922244
1305,44016,0.0879125,-173.15321112469044,4572.166015625,False,False,,"[0.1, 0.2, 0.3]",21837.3520807
1306,44058,0.08734999999999998,-132.6110396975727,567.0669555664062,True,False,,"[0.3, 0.5, 0.7]",21856.2812742
1307,44118,0.08695625000000001,-140.06853461990966,2237.59814453125,False,False,,"[0.4989470024944491, 0.4668812196632207, 0.7192816596414522]",21877.923823
1308,44178,0.08639374999999999,-620.6112101756427,379.1038513183594,False,False,,"[0.4808563293892322, 0.13640140224610717, 0.4639615566403611]",21899.3911372
1309,44236,0.08583124999999997,-140.41722405180377,198.9751434326172,True,False,,"[0.1, 0.2, 0.3]",21924.038117
1310,44270,0.08528750000000002,-158.4144742524987,7326.8740234375,True,False,,"[0.3, 0.5, 0.7]",21941.0103057
1311,44330,0.08496875000000004,-849.9338049316806,2270.6162109375,False,False,,"[0.69669562246668, 0.347797345481495, 0.1424440913744486]",21961.937703
1312,44390,0.08440624999999996,-653.108319301516,2788.78369140625,False,False,,"[0.10158836690234954, 0.5066740257613945, 0.1427455140738071]",21985.2324222
1313,44450,0.08384375,-222.26023128003175,234.23912048339844,False,False,,"[0.1, 0.2, 0.3]",22009.4678292
1314,44476,0.08328124999999997,-105.79289271329323,,True,False,,"[0.3, 0.5, 0.7]",22024.0530773
1315,44536,0.08303749999999999,-538.6992391714384,2702.053466796875,False,False,,"[0.6225557240781047, 0.31122019464943074, 0.4910778056648073]",22045.3344075
1316,44596,0.08247500000000002,-673.96470778313,2520.177490234375,False,False,,"[0.5420414659884828, 0.17063891804920517, 0.7142983753979856]",22065.2532989
1317,44656,0.0819125,-243.68492602443055,5323.96240234375,False,False,,"[0.1, 0.2, 0.3]",22088.8654674
1318,44698,0.08134999999999998,-173.08688948893922,,True,False,,"[0.3, 0.5, 0.7]",22107.4926065
1319,44758,0.08095625000000001,-543.4172320794736,2561.311767578125,False,False,,"[0.36250083888196194, 0.3297980600524204, 0.22119396079383855]",22129.3386628
1320,44818,0.08039375000000004,-272.71840255139693,279.5863952636719,False,False,,"[0.3069780371233413, 0.3469750564909613, 0.3357653374363665]",22152.5541589
1321,44875,0.07983124999999996,-257.7804860403399,3111.457763671875,True,False,,"[0.1, 0.2, 0.3]",22177.2045604
1322,44918,0.07929687499999999,-127.8948566598902,705.8522338867188,True,False,,"[0.3, 0.5, 0.7]",22196.3284624
1323,44946,0.07889374999999998,-81.85302523030211,,True,False,,"[0.5590826991634616, 0.7476283081187637, 0.6468323818644225]",22210.0181943
1324,44997,0.07863124999999999,-73.79802944105275,3621.583251953125,True,False,,"[0.617669436044332, 0.5241295582676649, 0.6927411125626404]",22229.5824229
1325,45057,0.07815312499999999,-226.0925739819287,4942.11083984375,False,False,,"[0.1, 0.2, 0.3]",22254.3999429
1326,45101,0.07759062499999997,-133.8705314299323,12488.23828125,True,False,,"[0.3, 0.5, 0.7]",22442.2775882
1327,45143,0.07717812499999999,-155.75343443182683,,True,False,,"[0.5920102298787371, 0.6968307683900049, 0.45018375490417073]",22459.969999
1328,45203,0.07678437500000002,-667.246907064738,4328.00732421875,False,False,,"[0.6635481477666221, 0.5337800158596565, 0.17437472361227907]",22481.5532727
1329,45263,0.076221875,-303.24807771093606,2268.61181640625,False,False,,"[0.1, 0.2, 0.3]",22504.767772
1330,45312,0.07565937499999997,-154.3614261593831,5529.798828125,True,False,,"[0.3, 0.5, 0.7]",22526.2066747
1331,45372,0.07519999999999999,-305.57879152836006,4514.396484375,False,False,,"[0.6718240955447808, 0.6584474402988191, 0.4067564202336854]",22548.5895984
1332,45432,0.07463749999999997,-355.0095701596957,578.9664306640625,False,False,,"[0.3909734689241803, 0.1282554104081059, 0.5228818797180697]",22571.3050853
1333,45492,0.074075,-190.10150729105044,4775.81396484375,False,False,,"[0.1, 0.2, 0.3]",22596.3306086
1334,45537,0.07351249999999998,-154.80290717626346,2523.209716796875,True,False,,"[0.3, 0.5, 0.7]",22616.4750845
1335,45597,0.07309062499999996,-158.32858695192053,2385.90673828125,False,False,,"[0.46168758276653754, 0.7113006431671951, 0.48620156239571444]",22638.9608489
1336,45657,0.072528125,-360.8950542751254,3780.58837890625,False,False,,"[0.2866092219965584, 0.11137620691951755, 0.6375917273593193]",22662.4966191
1337,45717,0.07196562500000003,-215.31610453518098,5211.1396484375,False,False,,"[0.1, 0.2, 0.3]",22686.0704649
1338,45748,0.07140312499999996,-161.692529972493,,True,False,,"[0.3, 0.5, 0.7]",22700.870522
1339,45794,0.07111250000000002,-165.75023656853753,2976.275390625,True,False,,"[0.35602647060841597, 0.71511330776703, 0.7129727831800474]",22719.408067
1340,45854,0.07068124999999997,-311.4923481757484,2322.14013671875,False,False,,"[0.46381682995253093, 0.3125943827761225, 0.42879271459845125]",22741.2333349
1341,45914,0.07011875000000001,-199.17860167666498,4323.53564453125,False,False,,"[0.1, 0.2, 0.3]",22765.9635245
1342,45959,0.06955624999999999,-168.1422991268573,361.0965881347656,True,False,,"[0.3, 0.5, 0.7]",22785.6639152
1343,46019,0.06913437499999997,-315.48532310778666,2481.5576171875,False,False,,"[0.4615351825823695, 0.5385293069326943, 0.45587517518572473]",22805.5987053
1344,46079,0.068571875,-527.3889086687286,251.49700927734375,False,False,,"[0.25517824724495497, 0.6063425684632825, 0.31775525288613776]",22828.5918206
1345,46139,0.06800937499999998,-245.79455078875245,2670.627685546875,False,False,,"[0.1, 0.2, 0.3]",22853.2862889
1346,46172,0.06744687499999996,-138.51475617262548,2207.671630859375,True,False,,"[0.3, 0.5, 0.7]",22869.5801665
1347,46223,0.06713750000000002,-144.6066920334811,4327.0693359375,True,False,,"[0.37725426760937364, 0.41011574382670557, 0.5532028184966377]",22889.8132786
1348,46283,0.06665937499999997,-428.62723533712943,8712.4443359375,False,False,,"[0.11760277862392432, 0.10873155298756146, 0.2741022640995737]",22912.4615614
1349,46343,0.066096875,-328.26339400029514,10693.759765625,False,False,,"[0.1, 0.2, 0.3]",22933.0546093
1350,46377,0.06553437499999998,-149.723686480346,2645.00146484375,True,False,,"[0.3, 0.5, 0.7]",22949.3592593
1351,46437,0.065215625,-485.0302555933498,6069.74951171875,False,False,,"[0.2827383497327394, 0.45430599965428986, 0.282982435743657]",22972.2683659
1352,46487,0.06465312500000003,-117.41509406969355,8476.1025390625,True,False,,"[0.39467225348801227, 0.5409634046151793, 0.48173266819083005]",22992.5846598
1353,46547,0.06418437500000002,-239.26032321911916,6021.94482421875,False,False,,"[0.1, 0.2, 0.3]",23015.9078428
1354,46581,0.063621875,-133.67172775071975,3951.8544921875,True,False,,"[0.3, 0.5, 0.7]",23032.7520638
1355,46624,0.06330312500000002,-180.18619329104095,6500.50341796875,True,False,,"[0.36928493708509647, 0.33708332605530844, 0.7393195857437097]",23051.2747142
1356,46681,0.06289999999999996,-464.8517880733021,792.844970703125,True,False,,"[0.6721118026963554, 0.1276230237836832, 0.6642147775896367]",23071.8083412
1357,46741,0.062365625000000036,-238.3461802639454,878.6256103515625,False,False,,"[0.1, 0.2, 0.3]",23096.3839884
1358,46768,0.06180312499999996,-88.41779581482574,4769.99072265625,True,False,,"[0.3, 0.5, 0.7]",23111.3604406
1359,46806,0.061549999999999994,-54.62398150008509,388.5997314453125,True,False,,"[0.6524641508689012, 0.6472461833692679, 0.7353748033020128]",23127.5982522
1360,46866,0.06119374999999999,-535.5944283722691,7584.85009765625,False,False,,"[0.3490651587472995, 0.4750148878344246, 0.14942528765174587]",23149.7699828
1361,46926,0.06063124999999997,-333.2786020798915,2129.353515625,False,False,,"[0.1, 0.2, 0.3]",23172.0177186
1362,46974,0.060068750000000004,-145.61659934816493,7194.29443359375,True,False,,"[0.3, 0.5, 0.7]",23191.847065500002
1363,47032,0.05961875,-325.6639991479286,5654.99609375,True,False,,"[0.35935737269143775, 0.1285995838017667, 0.5240616571069173]",23214.4963171
1364,47092,0.05907499999999999,-802.2923494827163,598.9636840820312,False,False,,"[0.4104552287877884, 0.5307216104618635, 0.16278134802348698]",23235.3031187
1365,47152,0.05851250000000002,-320.15024746375565,2309.715576171875,False,False,,"[0.1, 0.2, 0.3]",23258.9723582
1366,47183,0.05795,-155.277762077683,,True,False,,"[0.3, 0.5, 0.7]",23274.8126494
1367,47239,0.05765937500000001,-304.52791231298653,11953.9365234375,True,False,,"[0.7168873160897358, 0.3387808329030704, 0.46621819669595754]",23295.329435300002
1368,47299,0.05713437499999996,-332.78089134882543,4763.7080078125,False,False,,"[0.6673471800794201, 0.30767402491538687, 0.3880768814174771]",23317.0651132
1369,47359,0.056571874999999994,-213.0568849574804,8784.4833984375,False,False,,"[0.1, 0.2, 0.3]",23340.3716605
1370,47419,0.05600937499999997,-189.8112056179555,4264.65087890625,False,False,,"[0.3, 0.5, 0.7]",23362.1855445
1371,47479,0.05544687500000001,-184.2436355001616,159.53379821777344,False,False,,"[0.4562625273039559, 0.3831653967978813, 0.7397547733150218]",23384.7139146
1372,47539,0.05488437500000004,-749.3039296954726,2074.755126953125,False,False,,"[0.6677601130075614, 0.33128206866631005, 0.1630182659784034]",23406.0822185
1373,47599,0.054321874999999964,-454.29863291477966,2312.992431640625,False,False,,"[0.1, 0.2, 0.3]",23426.254996
1374,47659,0.053759375,-191.62379524314989,6106.14599609375,False,False,,"[0.3, 0.5, 0.7]",23448.6917389
1375,47719,0.05319687499999998,-687.2806005949559,4284.59033203125,False,False,,"[0.14442292501057744, 0.6670522955911852, 0.18526431079599154]",23470.09582
1376,47779,0.05263437500000001,-353.5507039075365,715.351318359375,False,False,,"[0.2606976207330557, 0.3170556289250467, 0.5277674426520076]",23492.2185841
1377,47839,0.05207187499999999,-307.79871848695217,2331.9931640625,False,False,,"[0.1, 0.2, 0.3]",23516.7025111
1378,47875,0.05150937499999997,-125.16727760570417,667.1292724609375,True,False,,"[0.3, 0.5, 0.7]",23534.091249600002
1379,47935,0.05117187499999998,-640.9081418718283,2484.807861328125,False,False,,"[0.4641098503715889, 0.34372736084079736, 0.1423028277955309]",23555.3264307
1380,47995,0.05060937500000001,-362.39267775599745,6663.23828125,False,False,,"[0.6119176310393322, 0.3380488351509221, 0.6559223376030713]",23577.0411
1381,48055,0.05004687499999999,-229.7185521259056,2498.493896484375,False,False,,"[0.1, 0.2, 0.3]",23599.7334714
1382,48094,0.04999999999999999,-162.95170891066118,,True,False,,"[0.3, 0.5, 0.7]",23617.2264566
1383,48127,0.04999999999999999,-76.5901600292239,2351.142578125,True,False,,"[0.4377003693401781, 0.718300706714038, 0.6564029998467695]",23633.005257
1384,48187,0.04999999999999999,-486.3768501703769,4060.212646484375,False,False,,"[0.2607341701629592, 0.1492532986759548, 0.23688103814461417]",23656.2251608
1385,48247,0.04999999999999999,-388.99619882286595,573.5126342773438,False,False,,"[0.1, 0.2, 0.3]",23677.7574744
1386,48272,0.04999999999999999,-107.59582739575843,214.82958984375,True,False,,"[0.3, 0.5, 0.7]",23691.9120204
1387,48332,0.04999999999999999,-782.0510568639229,5777.04052734375,False,False,,"[0.1399442379897898, 0.7227410258268586, 0.22805289411117205]",23713.4383317
1388,48392,0.04999999999999999,-716.666808244597,2350.48583984375,False,False,,"[0.6941421080884447, 0.3723664456835818, 0.14999046673788993]",23734.8255179
1389,48452,0.04999999999999999,-397.7258918335286,454.2961120605469,False,False,,"[0.1, 0.2, 0.3]",23756.574343
1390,48477,0.04999999999999999,-115.34569996150906,,True,False,,"[0.3, 0.5, 0.7]",23770.7133433
1391,48535,0.04999999999999999,-305.84421859283617,5698.09375,True,False,,"[0.7339410723754693, 0.2540905407533909, 0.45441327867200443]",23792.1223589
1392,48595,0.04999999999999999,-417.32881004013296,572.1701049804688,False,False,,"[0.19969034626765783, 0.2299495738904219, 0.4257271308216435]",23815.4752833
1393,48655,0.04999999999999999,-293.23164222232646,8825.853515625,False,False,,"[0.1, 0.2, 0.3]",23837.8200642
1394,48715,0.04999999999999999,-292.318125849592,7125.69140625,False,False,,"[0.3, 0.5, 0.7]",23859.199353
1395,48775,0.04999999999999999,-395.7223007640476,2340.775390625,False,False,,"[0.5146792728253455, 0.19329671266361606, 0.47306651950342515]",23880.5283447
1396,48835,0.04999999999999999,-548.8679270030657,3333.170654296875,False,False,,"[0.6448046920344486, 0.23077350314272183, 0.35795388818767515]",23901.0344257
1397,48895,0.04999999999999999,-439.50490732373333,2428.8349609375,False,False,,"[0.1, 0.2, 0.3]",23920.9529861
1398,48926,0.04999999999999999,-122.58831751691554,537.6604614257812,True,False,,"[0.3, 0.5, 0.7]",23937.2262027
1399,48962,0.04999999999999999,-294.68310047920414,383.4269714355469,True,False,,"[0.1191749282764828, 0.6059170043149569, 0.7203371620227391]",23954.5554303
1400,49022,0.04999999999999999,-585.697189217331,209.52224731445312,False,False,,"[0.5816294440594523, 0.3122208873341456, 0.285525841890229]",23976.5171478
1401,49082,0.04999999999999999,-374.1133703162168,145.17735290527344,False,False,,"[0.1, 0.2, 0.3]",23999.5088206
1402,49142,0.04999999999999999,-260.4947293360767,7455.8359375,False,False,,"[0.3, 0.5, 0.7]",24019.5318075
1403,49202,0.04999999999999999,-263.34298001974406,490.812744140625,False,False,,"[0.4260611397448142, 0.5598327176215254, 0.6268998820568717]",24039.219361800002
1404,49262,0.04999999999999999,-263.5596411337976,6970.22412109375,False,False,,"[0.33602992034181345, 0.4183665218307223, 0.7100456131238067]",24059.4139492
1405,49322,0.04999999999999999,-337.73814105840216,6464.849609375,False,False,,"[0.1, 0.2, 0.3]",24079.3236569
1406,49382,0.04999999999999999,-231.02245913423445,883.9393310546875,False,False,,"[0.3, 0.5, 0.7]",24098.8580584
1407,49442,0.04999999999999999,-352.0369890779562,1053.2825927734375,False,False,,"[0.5669432242338815, 0.5753050924122497, 0.5000704526440213]",24119.1270436
1408,49502,0.04999999999999999,-384.8931690487012,3581.0078125,False,False,,"[0.36793988445385684, 0.22509103132992236, 0.4779703297606078]",24139.8349869
1409,49562,0.04999999999999999,-351.2960658707268,1099.3338623046875,False,False,,"[0.1, 0.2, 0.3]",24161.0522418
1410,49622,0.04999999999999999,-258.0905592426393,887.6737670898438,False,False,,"[0.3, 0.5, 0.7]",24182.1482821
1411,49682,0.04999999999999999,-870.5948406551307,3935.4443359375,False,False,,"[0.5252062492253752, 0.6823281043832305, 0.11939926934997741]",24202.5934283
1412,49742,0.04999999999999999,-359.40304453946214,253.94113159179688,False,False,,"[0.3941161137853494, 0.4709659771400877, 0.4190815922782333]",24222.9327617
1413,49802,0.04999999999999999,-328.0217494615127,7720.294921875,False,False,,"[0.1, 0.2, 0.3]",24245.0307103
1414,49862,0.04999999999999999,-193.40163567993207,4903.55029296875,False,False,,"[0.3, 0.5, 0.7]",24265.6928763
1415,49922,0.04999999999999999,-358.6071413070489,2501.547119140625,False,False,,"[0.37326492446588855, 0.5245023938885622, 0.5159719050864495]",24286.1465137
1416,49982,0.04999999999999999,-539.155891988666,2254.5517578125,False,False,,"[0.48688841742693434, 0.2141679771656513, 0.3881095809968923]",24306.848854
1417,50042,0.04999999999999999,-347.89575287655055,398.9239807128906,False,False,,"[0.1, 0.2, 0.3]",24328.2191029
1418,50075,0.04999999999999999,-141.17737135668267,2113.814208984375,True,False,,"[0.3, 0.5, 0.7]",24507.7175311
1419,50135,0.04999999999999999,-260.3612698510332,332.9493103027344,False,False,,"[0.5367781967930528, 0.2992730369092489, 0.5330737612474752]",24528.8595082
1420,50195,0.04999999999999999,-551.7237755519984,3676.07861328125,False,False,,"[0.46083457322402943, 0.7263955369686967, 0.21690425567879765]",24549.0511745
1421,50255,0.04999999999999999,-294.5625436602488,2564.64306640625,False,False,,"[0.1, 0.2, 0.3]",24572.6963109
1422,50315,0.04999999999999999,-208.6540901772006,2188.966796875,False,False,,"[0.3, 0.5, 0.7]",24593.5688643
1423,50375,0.04999999999999999,-378.698571812894,2655.144287109375,False,False,,"[0.2879009921376354, 0.1780819543888823, 0.5621000017471536]",24614.9677841
1424,50435,0.04999999999999999,-414.9424125114793,3877.892822265625,False,False,,"[0.1011877081180648, 0.6742059760828027, 0.7387945302582551]",24636.1091118
1425,50495,0.04999999999999999,-362.5776135871407,2049.349609375,False,False,,"[0.1, 0.2, 0.3]",24656.497558
1426,50555,0.04999999999999999,-342.60688869332245,5305.9951171875,False,False,,"[0.3, 0.5, 0.7]",24677.559765500002
1427,50615,0.04999999999999999,-316.5118050833096,1235.7379150390625,False,False,,"[0.17209384322259275, 0.3490899224400586, 0.5687365828910422]",24697.612062700002
1428,50675,0.04999999999999999,-748.0457112859656,4985.15966796875,False,False,,"[0.640296591172882, 0.7168163702005196, 0.13634006847916907]",24717.5949412
1429,50735,0.04999999999999999,-343.8492503477948,405.9678649902344,False,False,,"[0.1, 0.2, 0.3]",24738.3898114
1430,50795,0.04999999999999999,-267.00420612041296,2442.1376953125,False,False,,"[0.3, 0.5, 0.7]",24758.2482335
1431,50855,0.04999999999999999,-659.8905727283858,2099.462646484375,False,False,,"[0.41454692229829904, 0.1534435216488474, 0.12721483316232704]",24780.1677642
1432,50915,0.04999999999999999,-694.44303068636,604.771728515625,False,False,,"[0.14533946909731654, 0.6462484853021963, 0.18752184230965796]",24801.4959184
1433,50975,0.04999999999999999,-272.8196760142746,4425.8466796875,False,False,,"[0.1, 0.2, 0.3]",24822.6457394
1434,51035,0.04999999999999999,-326.2990977115202,9820.6298828125,False,False,,"[0.3, 0.5, 0.7]",24842.7079354
1435,51095,0.04999999999999999,-181.71943924993707,554.9151611328125,False,False,,"[0.4663806547830812, 0.5698723979173432, 0.6771979215572628]",24863.371220600002
1436,51155,0.04999999999999999,-339.2963412289437,336.0341491699219,False,False,,"[0.6314171691272853, 0.1178001235402108, 0.27889211345994225]",24886.5338562
1437,51215,0.04999999999999999,-195.09965882780455,3131.5400390625,False,False,,"[0.1, 0.2, 0.3]",24910.077186
1438,51275,0.04999999999999999,-329.3679958648903,7115.5869140625,False,False,,"[0.3, 0.5, 0.7]",24930.6463639
1439,51335,0.04999999999999999,-526.8888865057767,2192.50830078125,False,False,,"[0.4831251089518679, 0.2855206796452797, 0.18700923002699915]",24950.609284000002
1440,51395,0.04999999999999999,-268.7337278056394,1452.3641357421875,False,False,,"[0.7004015443700549, 0.7224003753397895, 0.6301914735676268]",24970.3825597
1441,51455,0.04999999999999999,-379.886052970306,3658.406494140625,False,False,,"[0.1, 0.2, 0.3]",24991.1197792
1442,51515,0.04999999999999999,-377.9303180572186,2037.506591796875,False,False,,"[0.3, 0.5, 0.7]",25011.4264369
1443,51575,0.04999999999999999,-553.9080189323155,4128.3125,False,False,,"[0.733776813914519, 0.4172531553358173, 0.7371617519799502]",25030.6751334
1444,51635,0.04999999999999999,-444.8763069376938,5744.201171875,False,False,,"[0.15192400514276536, 0.19216374506104938, 0.17420737082052354]",25051.6634477
1445,51695,0.04999999999999999,-265.6287862463625,3670.28515625,False,False,,"[0.1, 0.2, 0.3]",25074.4638305
1446,51755,0.04999999999999999,-240.2067477493141,1797.3480224609375,False,False,,"[0.3, 0.5, 0.7]",25094.7109182
1447,51815,0.04999999999999999,-211.6825152189425,3705.155517578125,False,False,,"[0.29792589558651295, 0.6434335832179878, 0.6063489414104132]",25115.2434722
1448,51875,0.04999999999999999,-503.88724824386526,4140.6533203125,False,False,,"[0.18967322137245007, 0.10411759159379719, 0.5548208419172708]",25135.7126449
1449,51935,0.04999999999999999,-372.56933736943466,2353.8486328125,False,False,,"[0.1, 0.2, 0.3]",25157.247035200002
1450,51995,0.04999999999999999,-279.8711631759814,2060.565673828125,False,False,,"[0.3, 0.5, 0.7]",25177.3803548
1451,52055,0.04999999999999999,-449.923792858836,3860.4365234375,False,False,,"[0.4143014979810946, 0.3902016898669812, 0.42965540096046073]",25198.0624417
1452,52115,0.04999999999999999,-282.9297693545341,3303.282470703125,False,False,,"[0.17643449097752328, 0.713495132583206, 0.4662251510487243]",25219.176918600002
